NIM;ANGKATAN;SEMESTER;KODE_MK;NAMA_MK;SKS;NILAI;GRADE
00000031153;2018;1821;IS255;Algoritma dan Struktur Data;4;20;E
00000031153;2018;1821;UM223;Bahasa Inggris 2;2;72;B
00000031171;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;61;C+
00000031171;2018;1811;IF100;Dasar-Dasar Pemrograman;3;56;C
00000031171;2018;1811;IF141;Matematika Diskrit;3;79;B+
00000031171;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;83;A-
00000031171;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;77;B+
00000031171;2018;1811;UM122;Bahasa Inggris 1;2;71;B
00000031171;2018;1811;UM152;Agama;2;87;A
00000031171;2018;1821;EA100;Pengantar Akuntansi 1;3;66;B-
00000031171;2018;1821;IS201;Proses Bisnis Korporat;3;82;A-
00000031171;2018;1821;IS220;Interaksi Manusia dan Komputer;3;69;B-
00000031171;2018;1821;IS240;Probabilitas dan Statistik;3;75;B+
00000031171;2018;1821;IS251;Perilaku Organisasi;2;78;B+
00000031171;2018;1821;IS255;Algoritma dan Struktur Data;4;39;E
00000031171;2018;1821;UM223;Bahasa Inggris 2;2;68;B-
00000031218;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;64;C+
00000031218;2018;1811;IF100;Dasar-Dasar Pemrograman;3;49;D
00000031218;2018;1811;IF141;Matematika Diskrit;3;81;A-
00000031218;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;83;A-
00000031218;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;69;B-
00000031218;2018;1811;UM122;Bahasa Inggris 1;2;61;C+
00000031218;2018;1811;UM152;Agama;2;74;B
00000031218;2018;1821;EA100;Pengantar Akuntansi 1;3;52;D
00000031218;2018;1821;IS201;Proses Bisnis Korporat;3;84;A-
00000031218;2018;1821;IS220;Interaksi Manusia dan Komputer;3;65;B-
00000031218;2018;1821;IS240;Probabilitas dan Statistik;3;60;C+
00000031218;2018;1821;IS251;Perilaku Organisasi;2;82;A-
00000031218;2018;1821;IS255;Algoritma dan Struktur Data;4;6;E
00000031218;2018;1821;UM223;Bahasa Inggris 2;2;65;B-
00000031268;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;64;C+
00000031268;2018;1811;IF100;Dasar-Dasar Pemrograman;3;80;A-
00000031268;2018;1811;IF141;Matematika Diskrit;3;87;A
00000031268;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;84;A-
00000031268;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;91;A
00000031268;2018;1811;UM122;Bahasa Inggris 1;2;78;B+
00000031268;2018;1811;UM152;Agama;2;53;D
00000031268;2018;1821;EA100;Pengantar Akuntansi 1;3;7;E
00000031268;2018;1821;IS201;Proses Bisnis Korporat;3;4;E
00000031268;2018;1821;IS220;Interaksi Manusia dan Komputer;3;2;E
00000031268;2018;1821;IS240;Probabilitas dan Statistik;3;12;E
00000031268;2018;1821;IS251;Perilaku Organisasi;2;32;E
00000031268;2018;1821;IS255;Algoritma dan Struktur Data;4;28;E
00000031268;2018;1821;UM223;Bahasa Inggris 2;2;21;E
00000031318;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;68;B-
00000031318;2018;1811;IF100;Dasar-Dasar Pemrograman;3;63;C+
00000031318;2018;1811;IF141;Matematika Diskrit;3;83;A-
00000031318;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;82;A-
00000031318;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;72;B
00000031318;2018;1811;UM122;Bahasa Inggris 1;2;72;B
00000031318;2018;1811;UM152;Agama;2;74;B
00000031318;2018;1821;EA100;Pengantar Akuntansi 1;3;56;C
00000031318;2018;1821;IS201;Proses Bisnis Korporat;3;#N/A;F
00000031318;2018;1821;IS220;Interaksi Manusia dan Komputer;3;90;A
00000031318;2018;1821;IS240;Probabilitas dan Statistik;3;69;B-
00000031318;2018;1821;IS251;Perilaku Organisasi;2;75;B+
00000031318;2018;1821;IS255;Algoritma dan Struktur Data;4;19;E
00000031318;2018;1821;UM223;Bahasa Inggris 2;2;64;C+
00000031549;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;66;B-
00000031549;2018;1811;IF100;Dasar-Dasar Pemrograman;3;58;C
00000031549;2018;1811;IF141;Matematika Diskrit;3;80;A-
00000031549;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;85;A
00000031549;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;77;B+
00000031549;2018;1811;UM122;Bahasa Inggris 1;2;79;B+
00000031549;2018;1811;UM152;Agama;2;76;B+
00000031549;2018;1821;EA100;Pengantar Akuntansi 1;3;68;B-
00000031549;2018;1821;IS201;Proses Bisnis Korporat;3;80;A-
00000031549;2018;1821;IS220;Interaksi Manusia dan Komputer;3;72;B
00000031549;2018;1821;IS240;Probabilitas dan Statistik;3;67;B-
00000031549;2018;1821;IS251;Perilaku Organisasi;2;79;B+
00000031549;2018;1821;IS255;Algoritma dan Struktur Data;4;2;E
00000031549;2018;1821;UM223;Bahasa Inggris 2;2;63;C+
00000031646;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;96;A
00000031646;2018;1811;IF100;Dasar-Dasar Pemrograman;3;98;A
00000031646;2018;1811;IF141;Matematika Diskrit;3;96;A
00000031646;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;88;A
00000031646;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;90;A
00000031646;2018;1811;UM122;Bahasa Inggris 1;2;82;A-
00000031646;2018;1811;UM152;Agama;2;95;A
00000031646;2018;1821;EA100;Pengantar Akuntansi 1;3;95;A
00000031646;2018;1821;IS201;Proses Bisnis Korporat;3;99;A
00000031646;2018;1821;IS220;Interaksi Manusia dan Komputer;3;89;A
00000031646;2018;1821;IS240;Probabilitas dan Statistik;3;86;A
00000031646;2018;1821;IS251;Perilaku Organisasi;2;95;A
00000031646;2018;1821;IS255;Algoritma dan Struktur Data;4;83;A-
00000031646;2018;1821;UM223;Bahasa Inggris 2;2;81;A-
00000031713;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;62;C+
00000031713;2018;1811;IF100;Dasar-Dasar Pemrograman;3;50;D
00000031713;2018;1811;IF141;Matematika Diskrit;3;79;B+
00000031713;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;83;A-
00000031713;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;83;A-
00000031713;2018;1811;UM122;Bahasa Inggris 1;2;70;B
00000031713;2018;1811;UM152;Agama;2;77;B+
00000031713;2018;1821;EA100;Pengantar Akuntansi 1;3;24;E
00000031713;2018;1821;IS201;Proses Bisnis Korporat;3;70;B
00000031713;2018;1821;IS220;Interaksi Manusia dan Komputer;3;78;B+
00000031713;2018;1821;IS240;Probabilitas dan Statistik;3;73;B
00000031713;2018;1821;IS251;Perilaku Organisasi;2;73;B
00000031713;2018;1821;IS255;Algoritma dan Struktur Data;4;37;E
00000031713;2018;1821;UM223;Bahasa Inggris 2;2;61;C+
00000031736;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;86;A
00000031736;2018;1811;IF100;Dasar-Dasar Pemrograman;3;93;A
00000031736;2018;1811;IF141;Matematika Diskrit;3;94;A
00000031736;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;93;A
00000031736;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;91;A
00000031736;2018;1811;UM122;Bahasa Inggris 1;2;82;A-
00000031736;2018;1811;UM152;Agama;2;95;A
00000031736;2018;1821;EA100;Pengantar Akuntansi 1;3;95;A
00000031736;2018;1821;IS201;Proses Bisnis Korporat;3;100;A
00000031736;2018;1821;IS220;Interaksi Manusia dan Komputer;3;93;A
00000031736;2018;1821;IS240;Probabilitas dan Statistik;3;97;A
00000031736;2018;1821;IS251;Perilaku Organisasi;2;89;A
00000031736;2018;1821;IS255;Algoritma dan Struktur Data;4;67;B-
00000031736;2018;1821;UM223;Bahasa Inggris 2;2;100;A
00000031747;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;58;C
00000031747;2018;1811;IF100;Dasar-Dasar Pemrograman;3;4;E
00000031747;2018;1811;IF141;Matematika Diskrit;3;78;B+
00000031747;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;55;C
00000031747;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;52;D
00000031747;2018;1811;UM122;Bahasa Inggris 1;2;13;E
00000031747;2018;1811;UM152;Agama;2;64;C+
00000031747;2018;1821;EA100;Pengantar Akuntansi 1;3;40;E
00000031747;2018;1821;IS201;Proses Bisnis Korporat;3;64;C+
00000031747;2018;1821;IS220;Interaksi Manusia dan Komputer;3;74;B
00000031747;2018;1821;IS240;Probabilitas dan Statistik;3;54;D
00000031747;2018;1821;IS251;Perilaku Organisasi;2;72;B
00000031747;2018;1821;IS255;Algoritma dan Struktur Data;4;14;E
00000031747;2018;1821;UM223;Bahasa Inggris 2;2;14;E
00000031749;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;61;C+
00000031749;2018;1811;IF141;Matematika Diskrit;3;78;B+
00000031749;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;66;B-
00000031749;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;74;B
00000031749;2018;1811;UM122;Bahasa Inggris 1;2;51;D
00000031749;2018;1811;UM152;Agama;2;62;C+
00000031749;2018;1821;EA100;Pengantar Akuntansi 1;3;9;E
00000031749;2018;1821;IS201;Proses Bisnis Korporat;3;70;B
00000031749;2018;1821;IS220;Interaksi Manusia dan Komputer;3;60;C+
00000031749;2018;1821;IS240;Probabilitas dan Statistik;3;50;D
00000031749;2018;1821;IS251;Perilaku Organisasi;2;67;B-
00000031749;2018;1821;IS255;Algoritma dan Struktur Data;4;21;E
00000031749;2018;1821;UM223;Bahasa Inggris 2;2;55;C
00000031749;2018;1822;IF100;Dasar-Dasar Pemrograman;3;6;E
00000031750;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;62;C+
00000031750;2018;1811;IF100;Dasar-Dasar Pemrograman;3;35;E
00000031750;2018;1811;IF141;Matematika Diskrit;3;55;C
00000031750;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;38;E
00000031750;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;66;B-
00000031750;2018;1811;UM122;Bahasa Inggris 1;2;54;D
00000031750;2018;1811;UM152;Agama;2;72;B
00000031750;2018;1821;EA100;Pengantar Akuntansi 1;3;36;E
00000031750;2018;1821;IS201;Proses Bisnis Korporat;3;66;B-
00000031750;2018;1821;IS220;Interaksi Manusia dan Komputer;3;71;B
00000031750;2018;1821;IS240;Probabilitas dan Statistik;3;34;E
00000031750;2018;1821;IS251;Perilaku Organisasi;2;74;B
00000031750;2018;1821;IS255;Algoritma dan Struktur Data;4;0;E
00000031750;2018;1821;UM223;Bahasa Inggris 2;2;50;D
00000031762;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;30;E
00000031762;2018;1811;IF100;Dasar-Dasar Pemrograman;3;40;E
00000031762;2018;1811;IF141;Matematika Diskrit;3;57;C
00000031762;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;18;E
00000031762;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;43;E
00000031762;2018;1811;UM122;Bahasa Inggris 1;2;37;E
00000031762;2018;1811;UM152;Agama;2;36;E
00000031762;2018;1821;EA100;Pengantar Akuntansi 1;3;41;E
00000031762;2018;1821;IS201;Proses Bisnis Korporat;3;31;E
00000031762;2018;1821;IS220;Interaksi Manusia dan Komputer;3;4;E
00000031762;2018;1821;IS240;Probabilitas dan Statistik;3;19;E
00000031762;2018;1821;IS251;Perilaku Organisasi;2;44;E
00000031762;2018;1821;IS255;Algoritma dan Struktur Data;4;12;E
00000031762;2018;1821;UM223;Bahasa Inggris 2;2;44;E
00000031961;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;60;C+
00000031961;2018;1811;IF100;Dasar-Dasar Pemrograman;3;53;D
00000031961;2018;1811;IF141;Matematika Diskrit;3;80;A-
00000031961;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;99;A
00000031961;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;63;C+
00000031961;2018;1811;UM122;Bahasa Inggris 1;2;61;C+
00000031961;2018;1811;UM152;Agama;2;72;B
00000031961;2018;1821;EA100;Pengantar Akuntansi 1;3;8;E
00000031961;2018;1821;IS201;Proses Bisnis Korporat;3;76;B+
00000031961;2018;1821;IS220;Interaksi Manusia dan Komputer;3;80;A-
00000031961;2018;1821;IS240;Probabilitas dan Statistik;3;56;C
00000031961;2018;1821;IS251;Perilaku Organisasi;2;79;B+
00000031961;2018;1821;IS255;Algoritma dan Struktur Data;4;13;E
00000031961;2018;1821;UM223;Bahasa Inggris 2;2;64;C+
00000031971;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;65;B-
00000031971;2018;1811;IF100;Dasar-Dasar Pemrograman;3;69;B-
00000031971;2018;1811;IF141;Matematika Diskrit;3;96;A
00000031971;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;74;B
00000031971;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;71;B
00000031971;2018;1811;UM122;Bahasa Inggris 1;2;68;B-
00000031971;2018;1811;UM152;Agama;2;77;B+
00000031971;2018;1821;EA100;Pengantar Akuntansi 1;3;46;D
00000031971;2018;1821;IS201;Proses Bisnis Korporat;3;78;B+
00000031971;2018;1821;IS220;Interaksi Manusia dan Komputer;3;86;A
00000031971;2018;1821;IS240;Probabilitas dan Statistik;3;67;B-
00000031971;2018;1821;IS251;Perilaku Organisasi;2;79;B+
00000031971;2018;1821;IS255;Algoritma dan Struktur Data;4;53;D
00000031971;2018;1821;UM223;Bahasa Inggris 2;2;74;B
00000032044;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;68;B-
00000032044;2018;1811;IF100;Dasar-Dasar Pemrograman;3;55;C
00000032044;2018;1811;IF141;Matematika Diskrit;3;84;A-
00000032044;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;76;B+
00000032044;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;76;B+
00000032044;2018;1811;UM122;Bahasa Inggris 1;2;72;B
00000032044;2018;1811;UM152;Agama;2;78;B+
00000032044;2018;1821;EA100;Pengantar Akuntansi 1;3;70;B
00000032044;2018;1821;IS201;Proses Bisnis Korporat;3;72;B
00000032044;2018;1821;IS220;Interaksi Manusia dan Komputer;3;74;B
00000032044;2018;1821;IS240;Probabilitas dan Statistik;3;48;D
00000032044;2018;1821;IS251;Perilaku Organisasi;2;79;B+
00000032044;2018;1821;IS255;Algoritma dan Struktur Data;4;9;E
00000032044;2018;1821;UM223;Bahasa Inggris 2;2;57;C
00000032081;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;66;B-
00000032081;2018;1811;IF141;Matematika Diskrit;3;73;B
00000032081;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;52;D
00000032081;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;67;B-
00000032081;2018;1811;UM122;Bahasa Inggris 1;2;60;C+
00000032081;2018;1811;UM152;Agama;2;78;B+
00000032081;2018;1821;EA100;Pengantar Akuntansi 1;3;4;E
00000032081;2018;1821;IS201;Proses Bisnis Korporat;3;37;E
00000032081;2018;1821;IS220;Interaksi Manusia dan Komputer;3;72;B
00000032081;2018;1821;IS240;Probabilitas dan Statistik;3;22;E
00000032081;2018;1821;IS251;Perilaku Organisasi;2;71;B
00000032081;2018;1821;IS255;Algoritma dan Struktur Data;4;40;E
00000032081;2018;1821;UM223;Bahasa Inggris 2;2;54;D
00000032081;2018;1822;IF100;Dasar-Dasar Pemrograman;3;78;B+
00000032099;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;27;E
00000032099;2018;1811;IF100;Dasar-Dasar Pemrograman;3;66;B-
00000032099;2018;1811;IF141;Matematika Diskrit;3;83;A-
00000032099;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;80;A-
00000032099;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;81;A-
00000032099;2018;1811;UM122;Bahasa Inggris 1;2;77;B+
00000032099;2018;1811;UM152;Agama;2;71;B
00000032099;2018;1821;EA100;Pengantar Akuntansi 1;3;46;D
00000032099;2018;1821;IS201;Proses Bisnis Korporat;3;76;B+
00000032099;2018;1821;IS220;Interaksi Manusia dan Komputer;3;79;B+
00000032099;2018;1821;IS240;Probabilitas dan Statistik;3;43;E
00000032099;2018;1821;IS251;Perilaku Organisasi;2;70;B
00000032099;2018;1821;IS255;Algoritma dan Struktur Data;4;35;E
00000032099;2018;1821;UM223;Bahasa Inggris 2;2;70;B
00000032146;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;69;B-
00000032146;2018;1811;IF100;Dasar-Dasar Pemrograman;3;42;E
00000032146;2018;1811;IF141;Matematika Diskrit;3;82;A-
00000032146;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;67;B-
00000032146;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;65;B-
00000032146;2018;1811;UM122;Bahasa Inggris 1;2;55;C
00000032146;2018;1811;UM152;Agama;2;74;B
00000032146;2018;1821;EA100;Pengantar Akuntansi 1;3;6;E
00000032146;2018;1821;IS201;Proses Bisnis Korporat;3;80;A-
00000032146;2018;1821;IS220;Interaksi Manusia dan Komputer;3;82;A-
00000032146;2018;1821;IS240;Probabilitas dan Statistik;3;62;C+
00000032146;2018;1821;IS251;Perilaku Organisasi;2;81;A-
00000032146;2018;1821;IS255;Algoritma dan Struktur Data;4;10;E
00000032146;2018;1821;UM223;Bahasa Inggris 2;2;54;D
00000032187;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;59;C
00000032187;2018;1811;IF100;Dasar-Dasar Pemrograman;3;57;C
00000032187;2018;1811;IF141;Matematika Diskrit;3;83;A-
00000032187;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;72;B
00000032187;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;83;A-
00000032187;2018;1811;UM122;Bahasa Inggris 1;2;55;C
00000032187;2018;1811;UM152;Agama;2;70;B
00000032187;2018;1821;EA100;Pengantar Akuntansi 1;3;54;D
00000032187;2018;1821;IS201;Proses Bisnis Korporat;3;77;B+
00000032187;2018;1821;IS220;Interaksi Manusia dan Komputer;3;76;B+
00000032187;2018;1821;IS240;Probabilitas dan Statistik;3;48;D
00000032187;2018;1821;IS251;Perilaku Organisasi;2;81;A-
00000032187;2018;1821;IS255;Algoritma dan Struktur Data;4;10;E
00000032187;2018;1821;UM223;Bahasa Inggris 2;2;61;C+
00000032189;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;67;B-
00000032189;2018;1811;IF100;Dasar-Dasar Pemrograman;3;79;B+
00000032189;2018;1811;IF141;Matematika Diskrit;3;82;A-
00000032189;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;84;A-
00000032189;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;84;A-
00000032189;2018;1811;UM122;Bahasa Inggris 1;2;81;A-
00000032189;2018;1811;UM152;Agama;2;79;B+
00000032189;2018;1821;EA100;Pengantar Akuntansi 1;3;46;D
00000032189;2018;1821;IS201;Proses Bisnis Korporat;3;76;B+
00000032189;2018;1821;IS220;Interaksi Manusia dan Komputer;3;78;B+
00000032189;2018;1821;IS240;Probabilitas dan Statistik;3;69;B-
00000032189;2018;1821;IS251;Perilaku Organisasi;2;75;B+
00000032189;2018;1821;IS255;Algoritma dan Struktur Data;4;45;D
00000032189;2018;1821;UM223;Bahasa Inggris 2;2;80;A-
00000032239;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;78;B+
00000032239;2018;1811;IF100;Dasar-Dasar Pemrograman;3;72;B
00000032239;2018;1811;IF141;Matematika Diskrit;3;90;A
00000032239;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;88;A
00000032239;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;89;A
00000032239;2018;1811;UM122;Bahasa Inggris 1;2;71;B
00000032239;2018;1811;UM152;Agama;2;78;B+
00000032239;2018;1821;EA100;Pengantar Akuntansi 1;3;82;A-
00000032239;2018;1821;IS201;Proses Bisnis Korporat;3;82;A-
00000032239;2018;1821;IS220;Interaksi Manusia dan Komputer;3;90;A
00000032239;2018;1821;IS240;Probabilitas dan Statistik;3;89;A
00000032239;2018;1821;IS251;Perilaku Organisasi;2;87;A
00000032239;2018;1821;IS255;Algoritma dan Struktur Data;4;65;B-
00000032239;2018;1821;UM223;Bahasa Inggris 2;2;68;B-
00000032276;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;69;B-
00000032276;2018;1811;IF100;Dasar-Dasar Pemrograman;3;59;C
00000032276;2018;1811;IF141;Matematika Diskrit;3;84;A-
00000032276;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;98;A
00000032276;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;79;B+
00000032276;2018;1811;UM122;Bahasa Inggris 1;2;57;C
00000032276;2018;1811;UM152;Agama;2;77;B+
00000032276;2018;1821;EA100;Pengantar Akuntansi 1;3;24;E
00000032276;2018;1821;IS201;Proses Bisnis Korporat;3;77;B+
00000032276;2018;1821;IS220;Interaksi Manusia dan Komputer;3;75;B+
00000032276;2018;1821;IS240;Probabilitas dan Statistik;3;56;C
00000032276;2018;1821;IS251;Perilaku Organisasi;2;76;B+
00000032276;2018;1821;IS255;Algoritma dan Struktur Data;4;28;E
00000032276;2018;1821;UM223;Bahasa Inggris 2;2;60;C+
00000032457;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;64;C+
00000032457;2018;1811;IF100;Dasar-Dasar Pemrograman;3;57;C
00000032457;2018;1811;IF141;Matematika Diskrit;3;82;A-
00000032457;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;75;B+
00000032457;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;77;B+
00000032457;2018;1811;UM122;Bahasa Inggris 1;2;57;C
00000032457;2018;1811;UM152;Agama;2;76;B+
00000032457;2018;1821;EA100;Pengantar Akuntansi 1;3;1;E
00000032457;2018;1821;IS201;Proses Bisnis Korporat;3;3;E
00000032457;2018;1821;IS220;Interaksi Manusia dan Komputer;3;25;E
00000032457;2018;1821;IS240;Probabilitas dan Statistik;3;9;E
00000032457;2018;1821;IS251;Perilaku Organisasi;2;46;D
00000032457;2018;1821;IS255;Algoritma dan Struktur Data;4;6;E
00000032457;2018;1821;UM223;Bahasa Inggris 2;2;30;E
00000032459;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;79;B+
00000032459;2018;1811;IF100;Dasar-Dasar Pemrograman;3;70;B
00000032459;2018;1811;IF141;Matematika Diskrit;3;90;A
00000032459;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;99;A
00000032459;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;90;A
00000032459;2018;1811;UM122;Bahasa Inggris 1;2;79;B+
00000032459;2018;1811;UM152;Agama;2;88;A
00000032459;2018;1821;EA100;Pengantar Akuntansi 1;3;82;A-
00000032459;2018;1821;IS201;Proses Bisnis Korporat;3;95;A
00000032459;2018;1821;IS220;Interaksi Manusia dan Komputer;3;99;A
00000032459;2018;1821;IS240;Probabilitas dan Statistik;3;92;A
00000032459;2018;1821;IS251;Perilaku Organisasi;2;83;A-
00000032459;2018;1821;IS255;Algoritma dan Struktur Data;4;68;B-
00000032459;2018;1821;UM223;Bahasa Inggris 2;2;79;B+
00000032462;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;70;B
00000032462;2018;1811;IF141;Matematika Diskrit;3;94;A
00000032462;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;55;C
00000032462;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;75;B+
00000032462;2018;1811;UM122;Bahasa Inggris 1;2;63;C+
00000032462;2018;1811;UM152;Agama;2;84;A-
00000032462;2018;1821;EA100;Pengantar Akuntansi 1;3;63;C+
00000032462;2018;1821;IS201;Proses Bisnis Korporat;3;73;B
00000032462;2018;1821;IS220;Interaksi Manusia dan Komputer;3;77;B+
00000032462;2018;1821;IS240;Probabilitas dan Statistik;3;53;D
00000032462;2018;1821;IS251;Perilaku Organisasi;2;76;B+
00000032462;2018;1821;IS255;Algoritma dan Struktur Data;4;18;E
00000032462;2018;1821;UM223;Bahasa Inggris 2;2;60;C+
00000032462;2018;1822;IF100;Dasar-Dasar Pemrograman;3;78;B+
00000032464;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;7;E
00000032464;2018;1811;IF100;Dasar-Dasar Pemrograman;3;8;E
00000032464;2018;1811;IF141;Matematika Diskrit;3;19;E
00000032464;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;26;E
00000032464;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;37;E
00000032464;2018;1811;UM122;Bahasa Inggris 1;2;21;E
00000032464;2018;1811;UM152;Agama;2;31;E
00000032464;2018;1821;EA100;Pengantar Akuntansi 1;3;14;E
00000032464;2018;1821;IS201;Proses Bisnis Korporat;3;27;E
00000032464;2018;1821;IS220;Interaksi Manusia dan Komputer;3;43;E
00000032464;2018;1821;IS240;Probabilitas dan Statistik;3;18;E
00000032464;2018;1821;IS251;Perilaku Organisasi;2;24;E
00000032464;2018;1821;IS255;Algoritma dan Struktur Data;4;12;E
00000032464;2018;1821;UM223;Bahasa Inggris 2;2;22;E
00000032493;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;83;A-
00000032493;2018;1811;IF100;Dasar-Dasar Pemrograman;3;99;A
00000032493;2018;1811;IF141;Matematika Diskrit;3;84;A-
00000032493;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;94;A
00000032493;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;84;A-
00000032493;2018;1811;UM122;Bahasa Inggris 1;2;82;A-
00000032493;2018;1811;UM152;Agama;2;74;B
00000032493;2018;1821;EA100;Pengantar Akuntansi 1;3;84;A-
00000032493;2018;1821;IS201;Proses Bisnis Korporat;3;83;A-
00000032493;2018;1821;IS220;Interaksi Manusia dan Komputer;3;80;A-
00000032493;2018;1821;IS240;Probabilitas dan Statistik;3;93;A
00000032493;2018;1821;IS251;Perilaku Organisasi;2;84;A-
00000032493;2018;1821;IS255;Algoritma dan Struktur Data;4;74;B
00000032493;2018;1821;UM223;Bahasa Inggris 2;2;82;A-
00000032552;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;79;B+
00000032552;2018;1811;IF100;Dasar-Dasar Pemrograman;3;84;A-
00000032552;2018;1811;IF141;Matematika Diskrit;3;71;B
00000032552;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;85;A
00000032552;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;89;A
00000032552;2018;1811;UM122;Bahasa Inggris 1;2;82;A-
00000032552;2018;1811;UM152;Agama;2;79;B+
00000032552;2018;1821;EA100;Pengantar Akuntansi 1;3;79;B+
00000032552;2018;1821;IS201;Proses Bisnis Korporat;3;94;A
00000032552;2018;1821;IS220;Interaksi Manusia dan Komputer;3;81;A-
00000032552;2018;1821;IS240;Probabilitas dan Statistik;3;83;A-
00000032552;2018;1821;IS251;Perilaku Organisasi;2;81;A-
00000032552;2018;1821;IS255;Algoritma dan Struktur Data;4;63;C+
00000032552;2018;1821;UM223;Bahasa Inggris 2;2;84;A-
00000032601;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;66;B-
00000032601;2018;1811;IF100;Dasar-Dasar Pemrograman;3;78;B+
00000032601;2018;1811;IF141;Matematika Diskrit;3;68;B-
